PublishedRecordId,Data de Criação,Data Alvo,Data Conclusão,Status,Prioridade,Título,Descrição,Responsável,Função,Origem,Local,Categoria,Tipo de Registro,Dias em Aberto,Atrasada?,Área LI,Macrotema LI,Tema específico,Voz do problema,Referência técnica,Exposição / perda potencial,Evidência textual,Confiança		
24767,2024-10-25,2024-10-31,2025-02-03,Closed,High (Ideally within 7 days),Fiação irregular e tomadas sem identificação,"Foram encontradas nas áreas do predio C1 , nas salas REpro imagem e repro monte mor  fiações irregulares e tomadas sem identicações de voltagem",,PS Packaging Materials Factory,,,Office,Audit,100,NÃO,Área não identificada,5S e Organização,Identificação,"Item, local ou condição sem identificação",5S / Gestão Visual,"Uso, descarte ou armazenamento incorreto",sem identificacao,Alta		
24733,2024-10-24,2024-10-31,2025-02-03,Closed,High (Ideally within 7 days),Extintores de incendio sem lacres e sem identificações,Nas áreas da cocção e da área do lixo e camera fria encontramos alguns Extintores de incendio sem lacres e sem identificações,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,101,NÃO,Área não identificada,Prevenção de Incêndio,Extintor / hidrante,Equipamento de combate a incêndio inadequado,NR 23,Falha na resposta inicial a incêndio,extintor,Alta		
24728,2024-10-24,2024-10-31,2025-02-03,Closed,Medium (Ideally within 14 days),Melhorias de 5S no restaurante,"Ações de melhorias :		
		
1° Ação = Área do lixo / camera fria sem porta  ( solta )		
2° Ação  = Área da devolução de alimentos - torneira com mangueira sem suporte",,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,101,NÃO,Restaurante / Sodexo,Manutenção e Confiabilidade,Componente danificado / defeituoso,Falha física ou necessidade de manutenção,Manutenção,Falha funcional ou acidente secundário,quebrado/danificado/solto,Média		
20027,2024-03-11,2024-10-31,2025-07-04,Closed,Low (Ideally within 30 days),Instalar espelhos convexos dentro da ante camera de Canudos,Instalar espelhos convexos dentro da ante camera de Canudos,Gerson Pires,PS Packaging Materials Factory,,,Factory,Events,479,NÃO,Canudos,Monitoramento e Controle,Câmera / sinal / indicador,Sistema de monitoramento ou indicação inadequado,Controles Operacionais,Falha de detecção ou informação ao operador,camera,Média		
24856,2024-10-30,2024-11-04,2025-02-03,Closed,Very High (Immediately),Inspeção de segurança,Coifa sem exaustão  e chapa de lanche com resistência queimada podendo causar sobrecarga,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,95,NÃO,Área não identificada,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
24855,2024-10-30,2024-11-04,2025-02-03,Closed,High (Ideally within 7 days),Inspeção de segurança,"Foi encontrada uma situação de risco na portaria 1 , um porta copo quebrado com risco de corte",,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,95,NÃO,Área não identificada,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
24824,2024-10-29,2024-11-07,2024-12-04,Closed,High (Ideally within 7 days),Proteção da lagarta do carro extrusora E,Fazer a fixação correta da proteção da lagarta do carro da extr. E,Leandro Thomaz,PS Packaging Materials Factory,,,Factory,Audit,35,NÃO,Extrusão,Segurança de Máquinas,Fixação / trava de segurança,"Trava, fixação ou retenção de componente inadequada",NR 12,Liberação inesperada ou projeção de componente,fixacao,Média		
24857,2024-10-30,2024-11-11,2025-02-03,Closed,High (Ideally within 7 days),Inspeção de sgurança,"Foram encontradas varias situações de risco sobre tomadas sem identificação de voltagem e fiações irregulares  nas áreas da lachonete , portarias 1 e portaria 4 , vestiarios masculinos e femininos e recepção principal e rouparia",,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,95,NÃO,Utilidades,5S e Organização,Identificação,"Item, local ou condição sem identificação",5S / Gestão Visual,"Uso, descarte ou armazenamento incorreto",sem identificacao,Alta		
24821,2024-10-29,2024-11-11,2024-11-10,Closed,Medium (Ideally within 14 days),Revisar procedimento de set up Cortadeiras,"Revisar procedimento de remoção de  set up  destacando atividade de apenas um operador		
Procedimento Cort-OP-Embobinador-Remoção set up",Jose dePaula,PS Packaging Materials Factory,,,Factory,Events,11,NÃO,Cortadeiras,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
22624,2024-08-30,2024-11-14,2026-06-11,Closed,Medium (Ideally within 14 days),Treinamento IAR,Treinar o responsavel pelo IAR da manutenção,Jaime Souza,PS Packaging Materials Factory,,,Factory,Events,649,NÃO,Manutenção / Usinagem,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
24926,2024-11-05,2024-11-15,2025-02-03,Closed,Medium (Ideally within 14 days),SHE TOUR  CD,"Foram encontrados algumas situações de riscos na área externa do CD , exemplo : material acumualdo sem uso alocado em área aberta podendo causar focos de mosquitos da dengue , área de separação sem placa de identificação , corrimão danificado",,PS Packaging Materials Factory,,,Distribution Centre,Audit,89,NÃO,Áreas externas,5S e Organização,Identificação,"Item, local ou condição sem identificação",5S / Gestão Visual,"Uso, descarte ou armazenamento incorreto",placa de identificacao,Alta		
24818,2024-10-29,2024-11-15,2024-10-29,Closed,High (Ideally within 7 days),Bateria do carrinho de bobinas,datar as baterias que chegam no almoxerifado e liberar sempre a mais antiga,Alexandre Brancaglion,PS Packaging Materials Factory,,,Factory,Events,-1,NÃO,Produção / Fábrica,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
24822,2024-10-29,2024-11-20,2024-12-09,Closed,Medium (Ideally within 14 days),Treinar toda operação de cortadeiras,Ppós revisão do procedimento de descarte de material set Up treinar todos operadores das cortadeiras ( incluir feristas e demais colaboradores que possuem habilidades npara trabalhar em cortadeiras),Jose dePaula,PS Packaging Materials Factory,,,Factory,Events,40,NÃO,Cortadeiras,5S e Organização,Descarte / resíduos,Descarte ou segregação de resíduos inadequados,5S / Resíduos,"Contaminação, incêndio ou obstrução",descarte,Alta		
26360,2024-11-26,2024-12-04,2025-02-03,Closed,High (Ideally within 7 days),Àrea de churasqueias do clube,Encontramos ações de 5S na Àrea de churasquerias do clube  onde encontramos as mesas acondicinadas de forma desorganizadas e expostas ao tempo gerando acumulo de agura em periodos de chuvas e causando focos de mosquitos  da dengue e outros.,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,68,NÃO,Área não identificada,5S e Organização,Organização do posto,Posto ou área desorganizada,5S,"Obstrução, perda de eficiência ou acidente",desorganiz,Média		
26695,2024-12-11,2024-12-11,2025-08-15,Closed,Low (Ideally within 30 days),She Tour Matéria Prima,Vasamento de óleo na área de canudos,Wellington Salvador,Services,Safety Observation,,Warehouse,,246,NÃO,Canudos,Produtos Químicos,Identificação / FISPQ / validade,"Controle de identificação, FISPQ ou validade de produto químico",NR 26,Exposição química ou uso de produto inadequado,oleo,Média		
26675,2024-12-10,2024-12-13,2025-02-03,Closed,High (Ideally within 7 days),DDS Sobre animais peçonhentos,Realizar DDS Sobre animais peçonhentos para todo time Sodexo,,PS Packaging Materials Factory,,,Factory,Events,54,NÃO,Restaurante / Sodexo,Procedimentos e Capacitação,Treinamento / comunicação,"Necessidade de treinamento, orientação ou comunicação",Sistema de Gestão,Falha de conhecimento ou comportamento inseguro,dds,Alta		
28001,2024-12-28,2024-12-27,2024-12-28,Closed,Medium (Ideally within 14 days),Chão molhado,Chão molhado devido ao vazamento dos forros. Chamado na sodexo já aberto desde outros she tour realizados.,Valdir Ates,PS Additional Materials Factory,,,Factory,Audit,-1,NÃO,Restaurante / Sodexo,Meio Ambiente,Vazamento de água / óleo,Vazamento com potencial ambiental ou de desperdício,ISO 14001,"Contaminação, desperdício ou escorregamento",vazamento,Alta		
26867,2024-12-18,2024-12-30,2024-12-18,Closed,Low (Ideally within 30 days),Cremalheira em cima da bancada,"Cremalheira em cima da bancada, solicitar a queima do PE grudado",Ivan Zacarias,PS Packaging Materials Factory,,,Factory,Audit,-1,NÃO,Produção / Fábrica,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
26866,2024-12-18,2024-12-30,2024-12-18,Closed,Low (Ideally within 30 days),Painel da Extrusora C/D/E suja,Solicitar a limpeza para Funcionário Terceiro responsável pela limpeza técnica da Laminadora,Leandro Thomaz,PS Packaging Materials Factory,,,Factory,Audit,-1,NÃO,Extrusão,5S e Organização,Limpeza / housekeeping,Condição de limpeza inadequada,5S,"Escorregamento, contaminação ou degradação do ambiente",limpeza,Alta		
26865,2024-12-18,2024-12-30,2024-12-18,Closed,Low (Ideally within 30 days),Cilindro NNC sem proteção,Cilindro NNC sem a capa de proteção,Leandro Thomaz,PS Packaging Materials Factory,,,Factory,Audit,-1,NÃO,Produção / Fábrica,Segurança de Máquinas,Proteção / intertravamento,Proteção de máquina ou intertravamento inadequado,NR 12,Contato com partes móveis ou acesso indevido,protecao,Média		
26864,2024-12-18,2024-12-30,2024-12-18,Closed,Low (Ideally within 30 days),Parede da Anti-Camera danificada,"Parede da Anti-Camera A5 danificada, abrir uma ordem de serviço para Sodexo",Abelardo Santos,PS Packaging Materials Factory,,,Factory,Audit,-1,NÃO,Restaurante / Sodexo,Infraestrutura,Estrutura / manutenção predial,Condição predial ou estrutural inadequada,NR 8,"Queda de objeto, infiltração ou degradação",parede,Alta		
26358,2024-11-26,2024-12-31,2025-02-03,Closed,High (Ideally within 7 days),Àrea da compostagem falta de isolamente e reparos,Foram encontradas na área da compostagem algumas situações de riscos necesitando de um isolamneto com cerca e reparos na caixas de foram urgente .,,PS Packaging Materials Factory,,,Shared Buildings / Common Area,Audit,68,NÃO,Área não identificada,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
22622,2024-08-30,2025-01-09,2025-01-02,Closed,Medium (Ideally within 14 days),Poka yoke carrinho ferramenta,"Estudar/implementar pega para empurrar e puxar o carrinho e dispositivo de freio poka yoke, somente libera ao colocar a mão na pega.",Ronaldo Pracidele,PS Packaging Materials Factory,,,Factory,Events,124,NÃO,Produção / Fábrica,Movimentação de Materiais,Carrinhos / dispositivos,Carrinho ou dispositivo de movimentação inadequado,NR 11 / Ergonomia,"Colisão, esforço excessivo ou queda de material",carrinho,Alta		
28140,2025-01-14,2025-01-17,2025-02-03,Closed,High (Ideally within 7 days),Instalaçao eletrica incorreta,Instalação de infra eletrica incorreta na sal de maquinas,,PS Packaging Materials Factory,,,Other,Audit,19,NÃO,Área não identificada,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
28239,2025-01-21,2025-01-21,2025-01-21,Closed,Very High (Immediately),Corte dedo na area sde alimentos,Funcionária cortou o dedo durante corte de aliemntos sem luvas de corte,,PS Packaging Materials Factory,,,Other,Events,-1,NÃO,Área não identificada,EPI,Uso / disponibilidade,"EPI ausente, inadequado ou não utilizado",NR 6,Exposição direta ao perigo,luva,Alta		
28207,2025-01-17,2025-01-24,2025-01-28,Closed,High (Ideally within 7 days),Alertar operadores e manutentores,Alertar operadores e manutentores sobre as ações da analise do incidente 49366,Marcelo Sousa,PS Packaging Materials Factory,,,Factory,Events,10,NÃO,Produção / Fábrica,Gestão de Incidentes,Ação derivada de incidente / near miss,Tratativa e prevenção após incidente ou quase acidente,Investigação de Incidentes,Recorrência do evento,incidente,Média		
28206,2025-01-17,2025-01-24,2025-01-22,Closed,High (Ideally within 7 days),Conceitos de acesso a areas protegidas NR12 (elevador/Plil),Reforção conceitos de acesso a areas protegidas NR12 (elevador/Plil) para operac=ção das cortadeiras 56 e 57 (incluir feristas),Thiago Sholfes,PS Packaging Materials Factory,,,Factory,Events,4,NÃO,Cortadeiras,Gestão e Padronização,Definição ou revisão de controle,"Controle, padrão ou critério precisa ser criado/revisado",Sistema de Gestão,Variação operacional e recorrência,verbo de gestão/padronização,Baixa		
28345,2025-01-28,2025-01-28,2025-01-28,Closed,Very High (Immediately),Posição Sensor,Verificar posicionamento do sensor de altura da bandeja lateral da mesa elevatória,Mario Rossi,PS Packaging Materials Factory,,,Factory,Events,-1,NÃO,Produção / Fábrica,Movimentação de Materiais,Carrinhos / dispositivos,Carrinho ou dispositivo de movimentação inadequado,NR 11 / Ergonomia,"Colisão, esforço excessivo ou queda de material",mesa elevatoria,Alta		
28202,2025-01-17,2025-01-30,2025-01-22,Closed,Medium (Ideally within 14 days),Procedimento colagem das etiquetas,Revisar procedimento colagem das etiquetas,Thiago Sholfes,PS Packaging Materials Factory,,,Factory,Events,4,NÃO,Produção / Fábrica,5S e Organização,Identificação,"Item, local ou condição sem identificação",5S / Gestão Visual,"Uso, descarte ou armazenamento incorreto",etiqueta,Alta		
28201,2025-01-17,2025-01-30,2025-01-22,Closed,Medium (Ideally within 14 days),Isolar area com fita zebrada,Colocar fita zebrada para isolar aréa para quando abrir as proteções das esteiras,Thiago Sholfes,,,,Factory,Events,4,NÃO,Produção / Fábrica,Segurança de Máquinas,Proteção física / grade NR 12,"Proteção, grade ou acesso de máquina necessita adequação",NR 12,Acesso a partes móveis / esmagamento,esteira,Média		
